"","year|sex|name|n|prop"
"28889","1892|F|Theodosia|15|6.669186136985083e-5"
"28890","1892|F|Vella|15|6.669186136985083e-5"
"28891","1892|F|Velva|15|6.669186136985083e-5"
"28892","1892|F|Zada|15|6.669186136985083e-5"
"28893","1892|F|Zelda|15|6.669186136985083e-5"
"28894","1892|F|Adda|14|6.224573727852744e-5"
"28895","1892|F|Adelina|14|6.224573727852744e-5"
"28896","1892|F|Adline|14|6.224573727852744e-5"
"28897","1892|F|Anner|14|6.224573727852744e-5"
"28898","1892|F|Arvilla|14|6.224573727852744e-5"
"28899","1892|F|Audie|14|6.224573727852744e-5"
"28900","1892|F|Carmela|14|6.224573727852744e-5"
"28901","1892|F|Celestine|14|6.224573727852744e-5"
"28902","1892|F|Dagmar|14|6.224573727852744e-5"
"28903","1892|F|Earl|14|6.224573727852744e-5"
"28904","1892|F|Eldora|14|6.224573727852744e-5"
"28905","1892|F|Ernest|14|6.224573727852744e-5"
"28906","1892|F|Etha|14|6.224573727852744e-5"
"28907","1892|F|Euna|14|6.224573727852744e-5"
"28908","1892|F|Fronia|14|6.224573727852744e-5"
"28909","1892|F|Hellen|14|6.224573727852744e-5"
"28910","1892|F|Jesse|14|6.224573727852744e-5"
"28911","1892|F|Jessica|14|6.224573727852744e-5"
"28912","1892|F|Joyce|14|6.224573727852744e-5"
"28913","1892|F|Juana|14|6.224573727852744e-5"
"28914","1892|F|Lea|14|6.224573727852744e-5"
"28915","1892|F|Leo|14|6.224573727852744e-5"
"28916","1892|F|Leonore|14|6.224573727852744e-5"
"28917","1892|F|Letty|14|6.224573727852744e-5"
"28918","1892|F|Magnolia|14|6.224573727852744e-5"
"28919","1892|F|Mammie|14|6.224573727852744e-5"
"28920","1892|F|Marjory|14|6.224573727852744e-5"
"28921","1892|F|Mignon|14|6.224573727852744e-5"
"28922","1892|F|Nanie|14|6.224573727852744e-5"
"28923","1892|F|Nevada|14|6.224573727852744e-5"
"28924","1892|F|Odelia|14|6.224573727852744e-5"
"28925","1892|F|Rosia|14|6.224573727852744e-5"
"28926","1892|F|Verne|14|6.224573727852744e-5"
"28927","1892|F|Vira|14|6.224573727852744e-5"
"28928","1892|F|Albert|13|5.7799613187204056e-5"
"28929","1892|F|Aletha|13|5.7799613187204056e-5"
"28930","1892|F|Alverta|13|5.7799613187204056e-5"
"28931","1892|F|Arlena|13|5.7799613187204056e-5"
"28932","1892|F|Bethel|13|5.7799613187204056e-5"
"28933","1892|F|Bobbie|13|5.7799613187204056e-5"
"28934","1892|F|Effa|13|5.7799613187204056e-5"
"28935","1892|F|Elna|13|5.7799613187204056e-5"
"28936","1892|F|Eola|13|5.7799613187204056e-5"
"28937","1892|F|Eulalie|13|5.7799613187204056e-5"
"28938","1892|F|Fred|13|5.7799613187204056e-5"
"28939","1892|F|Fronie|13|5.7799613187204056e-5"
"28940","1892|F|Henriette|13|5.7799613187204056e-5"
"28941","1892|F|Hermine|13|5.7799613187204056e-5"
"28942","1892|F|Hessie|13|5.7799613187204056e-5"
"28943","1892|F|Idell|13|5.7799613187204056e-5"
"28944","1892|F|Jo|13|5.7799613187204056e-5"
"28945","1892|F|Joseph|13|5.7799613187204056e-5"
"28946","1892|F|Justine|13|5.7799613187204056e-5"
"28947","1892|F|Lassie|13|5.7799613187204056e-5"
"28948","1892|F|Loretto|13|5.7799613187204056e-5"
"28949","1892|F|Loula|13|5.7799613187204056e-5"
"28950","1892|F|Nena|13|5.7799613187204056e-5"
"28951","1892|F|Odie|13|5.7799613187204056e-5"
"28952","1892|F|Ottilia|13|5.7799613187204056e-5"
"28953","1892|F|Parthenia|13|5.7799613187204056e-5"
"28954","1892|F|Rossie|13|5.7799613187204056e-5"
"28955","1892|F|Theresia|13|5.7799613187204056e-5"
"28956","1892|F|Vassie|13|5.7799613187204056e-5"
"28957","1892|F|Zelpha|13|5.7799613187204056e-5"
"28958","1892|F|Zenobia|13|5.7799613187204056e-5"
"28959","1892|F|Adell|12|5.335348909588067e-5"
"28960","1892|F|Amie|12|5.335348909588067e-5"
"28961","1892|F|Ardelia|12|5.335348909588067e-5"
"28962","1892|F|Corene|12|5.335348909588067e-5"
"28963","1892|F|Daphne|12|5.335348909588067e-5"
"28964","1892|F|Dicie|12|5.335348909588067e-5"
"28965","1892|F|Drucilla|12|5.335348909588067e-5"
"28966","1892|F|Edmonia|12|5.335348909588067e-5"
"28967","1892|F|Enola|12|5.335348909588067e-5"
"28968","1892|F|Evia|12|5.335348909588067e-5"
"28969","1892|F|Filomena|12|5.335348909588067e-5"
"28970","1892|F|Florine|12|5.335348909588067e-5"
"28971","1892|F|Frona|12|5.335348909588067e-5"
"28972","1892|F|Hildegarde|12|5.335348909588067e-5"
"28973","1892|F|Icy|12|5.335348909588067e-5"
"28974","1892|F|Izetta|12|5.335348909588067e-5"
"28975","1892|F|Jeffie|12|5.335348909588067e-5"
"28976","1892|F|Jonnie|12|5.335348909588067e-5"
"28977","1892|F|Lacy|12|5.335348909588067e-5"
"28978","1892|F|Laverne|12|5.335348909588067e-5"
"28979","1892|F|Lexie|12|5.335348909588067e-5"
"28980","1892|F|Lonnie|12|5.335348909588067e-5"
"28981","1892|F|Lorna|12|5.335348909588067e-5"
"28982","1892|F|Luberta|12|5.335348909588067e-5"
"28983","1892|F|Luisa|12|5.335348909588067e-5"
"28984","1892|F|Mabell|12|5.335348909588067e-5"
"28985","1892|F|Macie|12|5.335348909588067e-5"
"28986","1892|F|Maymie|12|5.335348909588067e-5"
"28987","1892|F|Missie|12|5.335348909588067e-5"
"28988","1892|F|Myrta|12|5.335348909588067e-5"
"28989","1892|F|Olevia|12|5.335348909588067e-5"
"28990","1892|F|Orah|12|5.335348909588067e-5"
"28991","1892|F|Ossie|12|5.335348909588067e-5"
"28992","1892|F|Paulina|12|5.335348909588067e-5"
"28993","1892|F|Pennie|12|5.335348909588067e-5"
"28994","1892|F|Philomene|12|5.335348909588067e-5"
"28995","1892|F|Rettie|12|5.335348909588067e-5"
"28996","1892|F|Reva|12|5.335348909588067e-5"
"28997","1892|F|Roseanna|12|5.335348909588067e-5"
"28998","1892|F|Ruthie|12|5.335348909588067e-5"
"28999","1892|F|Signa|12|5.335348909588067e-5"
"29000","1892|F|Sina|12|5.335348909588067e-5"
"29001","1892|F|Thea|12|5.335348909588067e-5"
"29002","1892|F|Therese|12|5.335348909588067e-5"
"29003","1892|F|Tishie|12|5.335348909588067e-5"
"29004","1892|F|Wilhelmine|12|5.335348909588067e-5"
"29005","1892|F|Willia|12|5.335348909588067e-5"
"29006","1892|F|Abigail|11|4.890736500455728e-5"
"29007","1892|F|Alicia|11|4.890736500455728e-5"
"29008","1892|F|Amalia|11|4.890736500455728e-5"
"29009","1892|F|Atha|11|4.890736500455728e-5"
"29010","1892|F|Aurore|11|4.890736500455728e-5"
"29011","1892|F|Crystal|11|4.890736500455728e-5"
"29012","1892|F|Dellar|11|4.890736500455728e-5"
"29013","1892|F|Dellie|11|4.890736500455728e-5"
"29014","1892|F|Delpha|11|4.890736500455728e-5"
"29015","1892|F|Dorcas|11|4.890736500455728e-5"
"29016","1892|F|Dortha|11|4.890736500455728e-5"
"29017","1892|F|Doshia|11|4.890736500455728e-5"
"29018","1892|F|Edwina|11|4.890736500455728e-5"
"29019","1892|F|Electa|11|4.890736500455728e-5"
"29020","1892|F|Elmer|11|4.890736500455728e-5"
"29021","1892|F|Elmina|11|4.890736500455728e-5"
"29022","1892|F|Else|11|4.890736500455728e-5"
"29023","1892|F|Evelina|11|4.890736500455728e-5"
"29024","1892|F|Eveline|11|4.890736500455728e-5"
"29025","1892|F|Freeda|11|4.890736500455728e-5"
"29026","1892|F|Garnett|11|4.890736500455728e-5"
"29027","1892|F|Gina|11|4.890736500455728e-5"
"29028","1892|F|Glenn|11|4.890736500455728e-5"
"29029","1892|F|Gusta|11|4.890736500455728e-5"
"29030","1892|F|Harry|11|4.890736500455728e-5"
"29031","1892|F|Izora|11|4.890736500455728e-5"
"29032","1892|F|Jeanie|11|4.890736500455728e-5"
"29033","1892|F|Joe|11|4.890736500455728e-5"
"29034","1892|F|Juliet|11|4.890736500455728e-5"
"29035","1892|F|Juliette|11|4.890736500455728e-5"
"29036","1892|F|Lala|11|4.890736500455728e-5"
"29037","1892|F|Lana|11|4.890736500455728e-5"
"29038","1892|F|Laurel|11|4.890736500455728e-5"
"29039","1892|F|Leonie|11|4.890736500455728e-5"
"29040","1892|F|Lilah|11|4.890736500455728e-5"
"29041","1892|F|Lockie|11|4.890736500455728e-5"
"29042","1892|F|Mame|11|4.890736500455728e-5"
"29043","1892|F|Mozelle|11|4.890736500455728e-5"
"29044","1892|F|Nealie|11|4.890736500455728e-5"
"29045","1892|F|Nelia|11|4.890736500455728e-5"
"29046","1892|F|Norah|11|4.890736500455728e-5"
"29047","1892|F|Sarrah|11|4.890736500455728e-5"
"29048","1892|F|Selena|11|4.890736500455728e-5"
"29049","1892|F|Tinnie|11|4.890736500455728e-5"
"29050","1892|F|Valerie|11|4.890736500455728e-5"
"29051","1892|F|Versa|11|4.890736500455728e-5"
"29052","1892|F|Vertie|11|4.890736500455728e-5"
"29053","1892|F|Zettie|11|4.890736500455728e-5"
"29054","1892|F|Zina|11|4.890736500455728e-5"
"29055","1892|F|Zita|11|4.890736500455728e-5"
"29056","1892|F|Alfreda|10|4.446124091323389e-5"
"29057","1892|F|Alvena|10|4.446124091323389e-5"
"29058","1892|F|Alverda|10|4.446124091323389e-5"
"29059","1892|F|Amber|10|4.446124091323389e-5"
"29060","1892|F|Ammie|10|4.446124091323389e-5"
"29061","1892|F|Angelita|10|4.446124091323389e-5"
"29062","1892|F|Beda|10|4.446124091323389e-5"
"29063","1892|F|Bernadine|10|4.446124091323389e-5"
"29064","1892|F|Carl|10|4.446124091323389e-5"
"29065","1892|F|Carlota|10|4.446124091323389e-5"
"29066","1892|F|Celina|10|4.446124091323389e-5"
"29067","1892|F|Cherry|10|4.446124091323389e-5"
"29068","1892|F|Cinda|10|4.446124091323389e-5"
"29069","1892|F|Claude|10|4.446124091323389e-5"
"29070","1892|F|Concepcion|10|4.446124091323389e-5"
"29071","1892|F|Delila|10|4.446124091323389e-5"
"29072","1892|F|Dot|10|4.446124091323389e-5"
"29073","1892|F|Elfrieda|10|4.446124091323389e-5"
"29074","1892|F|Eloisa|10|4.446124091323389e-5"
"29075","1892|F|Emmaline|10|4.446124091323389e-5"
"29076","1892|F|Etter|10|4.446124091323389e-5"
"29077","1892|F|Evalena|10|4.446124091323389e-5"
"29078","1892|F|Glennie|10|4.446124091323389e-5"
"29079","1892|F|Honora|10|4.446124091323389e-5"
"29080","1892|F|Ilah|10|4.446124091323389e-5"
"29081","1892|F|Jamie|10|4.446124091323389e-5"
"29082","1892|F|Karen|10|4.446124091323389e-5"
"29083","1892|F|Lavada|10|4.446124091323389e-5"
"29084","1892|F|Lella|10|4.446124091323389e-5"
"29085","1892|F|Lesta|10|4.446124091323389e-5"
"29086","1892|F|Lester|10|4.446124091323389e-5"
"29087","1892|F|Letta|10|4.446124091323389e-5"
"29088","1892|F|Libby|10|4.446124091323389e-5"
"29089","1892|F|Lilie|10|4.446124091323389e-5"
"29090","1892|F|Love|10|4.446124091323389e-5"
"29091","1892|F|Lular|10|4.446124091323389e-5"
"29092","1892|F|Maurine|10|4.446124091323389e-5"
"29093","1892|F|Maxie|10|4.446124091323389e-5"
"29094","1892|F|Millicent|10|4.446124091323389e-5"
"29095","1892|F|Mima|10|4.446124091323389e-5"
"29096","1892|F|Miranda|10|4.446124091323389e-5"
"29097","1892|F|Norine|10|4.446124091323389e-5"
"29098","1892|F|Odell|10|4.446124091323389e-5"
"29099","1892|F|Oline|10|4.446124091323389e-5"
"29100","1892|F|Omie|10|4.446124091323389e-5"
"29101","1892|F|Oral|10|4.446124091323389e-5"
"29102","1892|F|Osie|10|4.446124091323389e-5"
"29103","1892|F|Otie|10|4.446124091323389e-5"
"29104","1892|F|Ova|10|4.446124091323389e-5"
"29105","1892|F|Parlee|10|4.446124091323389e-5"
"29106","1892|F|Pluma|10|4.446124091323389e-5"
"29107","1892|F|Roxy|10|4.446124091323389e-5"
"29108","1892|F|Rubie|10|4.446124091323389e-5"
"29109","1892|F|Vernice|10|4.446124091323389e-5"
"29110","1892|F|Vessie|10|4.446124091323389e-5"
"29111","1892|F|Virgil|10|4.446124091323389e-5"
"29112","1892|F|Walter|10|4.446124091323389e-5"
"29113","1892|F|Yetta|10|4.446124091323389e-5"
"29114","1892|F|Zilpha|10|4.446124091323389e-5"
"29115","1892|F|Adelle|9|4.00151168219105e-5"
"29116","1892|F|Allene|9|4.00151168219105e-5"
"29117","1892|F|Arletta|9|4.00151168219105e-5"
"29118","1892|F|Arthur|9|4.00151168219105e-5"
"29119","1892|F|Astrid|9|4.00151168219105e-5"
"29120","1892|F|Cammie|9|4.00151168219105e-5"
"29121","1892|F|Charlottie|9|4.00151168219105e-5"
"29122","1892|F|Clella|9|4.00151168219105e-5"
"29123","1892|F|Dallas|9|4.00151168219105e-5"
"29124","1892|F|Dee|9|4.00151168219105e-5"
"29125","1892|F|Delta|9|4.00151168219105e-5"
"29126","1892|F|Dema|9|4.00151168219105e-5"
"29127","1892|F|Dessa|9|4.00151168219105e-5"
"29128","1892|F|Dillie|9|4.00151168219105e-5"
"29129","1892|F|Edward|9|4.00151168219105e-5"
"29130","1892|F|Elba|9|4.00151168219105e-5"
"29131","1892|F|Elenor|9|4.00151168219105e-5"
"29132","1892|F|Ermine|9|4.00151168219105e-5"
"29133","1892|F|Fae|9|4.00151168219105e-5"
"29134","1892|F|Felicia|9|4.00151168219105e-5"
"29135","1892|F|Florene|9|4.00151168219105e-5"
"29136","1892|F|Francisquita|9|4.00151168219105e-5"
"29137","1892|F|Frederica|9|4.00151168219105e-5"
"29138","1892|F|Girtie|9|4.00151168219105e-5"
"29139","1892|F|Gretta|9|4.00151168219105e-5"
"29140","1892|F|Gustava|9|4.00151168219105e-5"
"29141","1892|F|Ilma|9|4.00151168219105e-5"
"29142","1892|F|Ines|9|4.00151168219105e-5"
"29143","1892|F|Irena|9|4.00151168219105e-5"
"29144","1892|F|Jennett|9|4.00151168219105e-5"
"29145","1892|F|Jodie|9|4.00151168219105e-5"
"29146","1892|F|Josiephine|9|4.00151168219105e-5"
"29147","1892|F|Juliana|9|4.00151168219105e-5"
"29148","1892|F|Junie|9|4.00151168219105e-5"
"29149","1892|F|Katherina|9|4.00151168219105e-5"
"29150","1892|F|Launa|9|4.00151168219105e-5"
"29151","1892|F|Lissie|9|4.00151168219105e-5"
"29152","1892|F|Loma|9|4.00151168219105e-5"
"29153","1892|F|Lovina|9|4.00151168219105e-5"
"29154","1892|F|Lyla|9|4.00151168219105e-5"
"29155","1892|F|Madaline|9|4.00151168219105e-5"
"29156","1892|F|Maida|9|4.00151168219105e-5"
"29157","1892|F|Malissie|9|4.00151168219105e-5"
"29158","1892|F|Manie|9|4.00151168219105e-5"
"29159","1892|F|Margaretta|9|4.00151168219105e-5"
"29160","1892|F|Marybelle|9|4.00151168219105e-5"
"29161","1892|F|Media|9|4.00151168219105e-5"
"29162","1892|F|Minda|9|4.00151168219105e-5"
"29163","1892|F|Myrle|9|4.00151168219105e-5"
"29164","1892|F|Nadine|9|4.00151168219105e-5"
"29165","1892|F|Necie|9|4.00151168219105e-5"
"29166","1892|F|Nonnie|9|4.00151168219105e-5"
"29167","1892|F|Orlena|9|4.00151168219105e-5"
"29168","1892|F|Ouida|9|4.00151168219105e-5"
"29169","1892|F|Pairlee|9|4.00151168219105e-5"
"29170","1892|F|Pearley|9|4.00151168219105e-5"
"29171","1892|F|Permelia|9|4.00151168219105e-5"
"29172","1892|F|Prudie|9|4.00151168219105e-5"
"29173","1892|F|Retha|9|4.00151168219105e-5"
"29174","1892|F|Roma|9|4.00151168219105e-5"
"29175","1892|F|Ruie|9|4.00151168219105e-5"
"29176","1892|F|Stephanie|9|4.00151168219105e-5"
"29177","1892|F|Thresa|9|4.00151168219105e-5"
"29178","1892|F|Trudie|9|4.00151168219105e-5"
"29179","1892|F|Vashti|9|4.00151168219105e-5"
"29180","1892|F|Verlie|9|4.00151168219105e-5"
"29181","1892|F|Violetta|9|4.00151168219105e-5"
"29182","1892|F|Zoa|9|4.00151168219105e-5"
"29183","1892|F|Agness|8|3.556899273058711e-5"
"29184","1892|F|Aida|8|3.556899273058711e-5"
"29185","1892|F|Alexina|8|3.556899273058711e-5"
"29186","1892|F|Anabel|8|3.556899273058711e-5"
"29187","1892|F|Anice|8|3.556899273058711e-5"
"29188","1892|F|Ardella|8|3.556899273058711e-5"
"29189","1892|F|Attie|8|3.556899273058711e-5"
"29190","1892|F|Berdie|8|3.556899273058711e-5"
"29191","1892|F|Bina|8|3.556899273058711e-5"
"29192","1892|F|Bula|8|3.556899273058711e-5"
"29193","1892|F|Buna|8|3.556899273058711e-5"
"29194","1892|F|Byrdie|8|3.556899273058711e-5"
"29195","1892|F|Carlotta|8|3.556899273058711e-5"
"29196","1892|F|Carmelita|8|3.556899273058711e-5"
"29197","1892|F|Carra|8|3.556899273058711e-5"
"29198","1892|F|Carry|8|3.556899273058711e-5"
"29199","1892|F|Claudine|8|3.556899273058711e-5"
"29200","1892|F|Corean|8|3.556899273058711e-5"
"29201","1892|F|Daisey|8|3.556899273058711e-5"
"29202","1892|F|Dale|8|3.556899273058711e-5"
"29203","1892|F|Dana|8|3.556899273058711e-5"
"29204","1892|F|Debbie|8|3.556899273058711e-5"
"29205","1892|F|Eathel|8|3.556899273058711e-5"
"29206","1892|F|Elida|8|3.556899273058711e-5"
"29207","1892|F|Elodie|8|3.556899273058711e-5"
"29208","1892|F|Emelie|8|3.556899273058711e-5"
"29209","1892|F|Ena|8|3.556899273058711e-5"
"29210","1892|F|Eular|8|3.556899273058711e-5"
"29211","1892|F|Euphemia|8|3.556899273058711e-5"
"29212","1892|F|Evaline|8|3.556899273058711e-5"
"29213","1892|F|Exa|8|3.556899273058711e-5"
"29214","1892|F|Exilda|8|3.556899273058711e-5"
"29215","1892|F|Fleeta|8|3.556899273058711e-5"
"29216","1892|F|Florance|8|3.556899273058711e-5"
"29217","1892|F|Floss|8|3.556899273058711e-5"
"29218","1892|F|Fredericka|8|3.556899273058711e-5"
"29219","1892|F|Gennie|8|3.556899273058711e-5"
"29220","1892|F|Gillie|8|3.556899273058711e-5"
"29221","1892|F|Gloria|8|3.556899273058711e-5"
"29222","1892|F|Hazelle|8|3.556899273058711e-5"
"29223","1892|F|Hetty|8|3.556899273058711e-5"
"29224","1892|F|Jim|8|3.556899273058711e-5"
"29225","1892|F|Joella|8|3.556899273058711e-5"
"29226","1892|F|Johannah|8|3.556899273058711e-5"
"29227","1892|F|Katy|8|3.556899273058711e-5"
"29228","1892|F|Laurie|8|3.556899273058711e-5"
"29229","1892|F|Lavenia|8|3.556899273058711e-5"
"29230","1892|F|Lelar|8|3.556899273058711e-5"
"29231","1892|F|Leonia|8|3.556899273058711e-5"
"29232","1892|F|Louetta|8|3.556899273058711e-5"
"29233","1892|F|Louis|8|3.556899273058711e-5"
"29234","1892|F|Lurline|8|3.556899273058711e-5"
"29235","1892|F|Maisie|8|3.556899273058711e-5"
"29236","1892|F|Mannie|8|3.556899273058711e-5"
"29237","1892|F|Marcelina|8|3.556899273058711e-5"
"29238","1892|F|Margarite|8|3.556899273058711e-5"
"29239","1892|F|Margretta|8|3.556899273058711e-5"
"29240","1892|F|Marianne|8|3.556899273058711e-5"
"29241","1892|F|Marry|8|3.556899273058711e-5"
"29242","1892|F|Mata|8|3.556899273058711e-5"
"29243","1892|F|Maxine|8|3.556899273058711e-5"
"29244","1892|F|Melanie|8|3.556899273058711e-5"
"29245","1892|F|Metha|8|3.556899273058711e-5"
"29246","1892|F|Mozella|8|3.556899273058711e-5"
"29247","1892|F|Naoma|8|3.556899273058711e-5"
"29248","1892|F|Neoma|8|3.556899273058711e-5"
"29249","1892|F|Netta|8|3.556899273058711e-5"
"29250","1892|F|Nila|8|3.556899273058711e-5"
"29251","1892|F|Nolia|8|3.556899273058711e-5"
"29252","1892|F|Olinda|8|3.556899273058711e-5"
"29253","1892|F|Rebekah|8|3.556899273058711e-5"
"29254","1892|F|Refugio|8|3.556899273058711e-5"
"29255","1892|F|Reka|8|3.556899273058711e-5"
"29256","1892|F|Roena|8|3.556899273058711e-5"
"29257","1892|F|Sammie|8|3.556899273058711e-5"
"29258","1892|F|Susanne|8|3.556899273058711e-5"
"29259","1892|F|Sussie|8|3.556899273058711e-5"
"29260","1892|F|Tessa|8|3.556899273058711e-5"
"29261","1892|F|Tula|8|3.556899273058711e-5"
"29262","1892|F|Ura|8|3.556899273058711e-5"
"29263","1892|F|Venia|8|3.556899273058711e-5"
"29264","1892|F|Verta|8|3.556899273058711e-5"
"29265","1892|F|Victorine|8|3.556899273058711e-5"
"29266","1892|F|Violette|8|3.556899273058711e-5"
"29267","1892|F|Zana|8|3.556899273058711e-5"
"29268","1892|F|Zillah|8|3.556899273058711e-5"
"29269","1892|F|Aggie|7|3.112286863926372e-5"
"29270","1892|F|Alla|7|3.112286863926372e-5"
"29271","1892|F|Alline|7|3.112286863926372e-5"
"29272","1892|F|Ana|7|3.112286863926372e-5"
"29273","1892|F|Annice|7|3.112286863926372e-5"
"29274","1892|F|Apolonia|7|3.112286863926372e-5"
"29275","1892|F|Arra|7|3.112286863926372e-5"
"29276","1892|F|Avie|7|3.112286863926372e-5"
"29277","1892|F|Bama|7|3.112286863926372e-5"
"29278","1892|F|Beckie|7|3.112286863926372e-5"
"29279","1892|F|Bernardine|7|3.112286863926372e-5"
"29280","1892|F|Biddie|7|3.112286863926372e-5"
"29281","1892|F|Blossom|7|3.112286863926372e-5"
"29282","1892|F|Caldonia|7|3.112286863926372e-5"
"29283","1892|F|Cara|7|3.112286863926372e-5"
"29284","1892|F|Carmel|7|3.112286863926372e-5"
"29285","1892|F|Celie|7|3.112286863926372e-5"
"29286","1892|F|Cherrie|7|3.112286863926372e-5"
"29287","1892|F|Classie|7|3.112286863926372e-5"
"29288","1892|F|Clemie|7|3.112286863926372e-5"
"29289","1892|F|Cleva|7|3.112286863926372e-5"
"29290","1892|F|Cliffie|7|3.112286863926372e-5"
"29291","1892|F|Creola|7|3.112286863926372e-5"
"29292","1892|F|Crissie|7|3.112286863926372e-5"
"29293","1892|F|Davie|7|3.112286863926372e-5"
"29294","1892|F|Dawn|7|3.112286863926372e-5"
"29295","1892|F|Delores|7|3.112286863926372e-5"
"29296","1892|F|Dina|7|3.112286863926372e-5"
"29297","1892|F|Dinah|7|3.112286863926372e-5"
"29298","1892|F|Dola|7|3.112286863926372e-5"
"29299","1892|F|Dura|7|3.112286863926372e-5"
"29300","1892|F|Ebbie|7|3.112286863926372e-5"
"29301","1892|F|Elouise|7|3.112286863926372e-5"
"29302","1892|F|Ether|7|3.112286863926372e-5"
"29303","1892|F|Etna|7|3.112286863926372e-5"
"29304","1892|F|Eugene|7|3.112286863926372e-5"
"29305","1892|F|Evah|7|3.112286863926372e-5"
"29306","1892|F|Evalina|7|3.112286863926372e-5"
"29307","1892|F|Fannye|7|3.112286863926372e-5"
"29308","1892|F|Fidelia|7|3.112286863926372e-5"
"29309","1892|F|Fleda|7|3.112286863926372e-5"
"29310","1892|F|Florinda|7|3.112286863926372e-5"
"29311","1892|F|Gertha|7|3.112286863926372e-5"
"29312","1892|F|Idabelle|7|3.112286863926372e-5"
"29313","1892|F|Ivory|7|3.112286863926372e-5"
"29314","1892|F|Iza|7|3.112286863926372e-5"
"29315","1892|F|Jule|7|3.112286863926372e-5"
"29316","1892|F|Katharina|7|3.112286863926372e-5"
"29317","1892|F|Kay|7|3.112286863926372e-5"
"29318","1892|F|Lady|7|3.112286863926372e-5"
"29319","1892|F|Lalla|7|3.112286863926372e-5"
"29320","1892|F|Lallie|7|3.112286863926372e-5"
"29321","1892|F|Leana|7|3.112286863926372e-5"
"29322","1892|F|Lemma|7|3.112286863926372e-5"
"29323","1892|F|Leon|7|3.112286863926372e-5"
"29324","1892|F|Leonard|7|3.112286863926372e-5"
"29325","1892|F|Liller|7|3.112286863926372e-5"
"29326","1892|F|Lillia|7|3.112286863926372e-5"
"29327","1892|F|Mahalie|7|3.112286863926372e-5"
"29328","1892|F|Margarete|7|3.112286863926372e-5"
"29329","1892|F|Margarette|7|3.112286863926372e-5"
"29330","1892|F|Margart|7|3.112286863926372e-5"
"29331","1892|F|Mattye|7|3.112286863926372e-5"
"29332","1892|F|Mena|7|3.112286863926372e-5"
"29333","1892|F|Mercy|7|3.112286863926372e-5"
"29334","1892|F|Mila|7|3.112286863926372e-5"
"29335","1892|F|Minnette|7|3.112286863926372e-5"
"29336","1892|F|Monte|7|3.112286863926372e-5"
"29337","1892|F|Mora|7|3.112286863926372e-5"
"29338","1892|F|Nana|7|3.112286863926372e-5"
"29339","1892|F|Nancie|7|3.112286863926372e-5"
"29340","1892|F|Oleta|7|3.112286863926372e-5"
"29341","1892|F|Olie|7|3.112286863926372e-5"
"29342","1892|F|Olla|7|3.112286863926372e-5"
"29343","1892|F|Otis|7|3.112286863926372e-5"
"29344","1892|F|Ozella|7|3.112286863926372e-5"
"29345","1892|F|Pernie|7|3.112286863926372e-5"
"29346","1892|F|Pheobe|7|3.112286863926372e-5"
"29347","1892|F|Richard|7|3.112286863926372e-5"
"29348","1892|F|Rissie|7|3.112286863926372e-5"
"29349","1892|F|Rosey|7|3.112286863926372e-5"
"29350","1892|F|Rosy|7|3.112286863926372e-5"
"29351","1892|F|Sada|7|3.112286863926372e-5"
"29352","1892|F|Salome|7|3.112286863926372e-5"
"29353","1892|F|Savilla|7|3.112286863926372e-5"
"29354","1892|F|Seraphine|7|3.112286863926372e-5"
"29355","1892|F|Siller|7|3.112286863926372e-5"
"29356","1892|F|Sister|7|3.112286863926372e-5"
"29357","1892|F|Stacy|7|3.112286863926372e-5"
"29358","1892|F|Suzanna|7|3.112286863926372e-5"
"29359","1892|F|Suzanne|7|3.112286863926372e-5"
"29360","1892|F|Sweetie|7|3.112286863926372e-5"
"29361","1892|F|Talitha|7|3.112286863926372e-5"
"29362","1892|F|Tekla|7|3.112286863926372e-5"
"29363","1892|F|Terry|7|3.112286863926372e-5"
"29364","1892|F|Tiny|7|3.112286863926372e-5"
"29365","1892|F|Tracy|7|3.112286863926372e-5"
"29366","1892|F|Treva|7|3.112286863926372e-5"
"29367","1892|F|Venie|7|3.112286863926372e-5"
"29368","1892|F|Vernon|7|3.112286863926372e-5"
"29369","1892|F|Veta|7|3.112286863926372e-5"
"29370","1892|F|Villa|7|3.112286863926372e-5"
"29371","1892|F|Vinie|7|3.112286863926372e-5"
"29372","1892|F|Virgia|7|3.112286863926372e-5"
"29373","1892|F|Will|7|3.112286863926372e-5"
"29374","1892|F|Zela|7|3.112286863926372e-5"
"29375","1892|F|Zelia|7|3.112286863926372e-5"
"29376","1892|F|Abby|6|2.6676744547940333e-5"
"29377","1892|F|Achsah|6|2.6676744547940333e-5"
"29378","1892|F|Ader|6|2.6676744547940333e-5"
"29379","1892|F|Albertha|6|2.6676744547940333e-5"
"29380","1892|F|Albertina|6|2.6676744547940333e-5"
"29381","1892|F|Alcie|6|2.6676744547940333e-5"
"29382","1892|F|Almyra|6|2.6676744547940333e-5"
"29383","1892|F|Amey|6|2.6676744547940333e-5"
"29384","1892|F|Arabella|6|2.6676744547940333e-5"
"29385","1892|F|Archie|6|2.6676744547940333e-5"
"29386","1892|F|Ardell|6|2.6676744547940333e-5"
"29387","1892|F|Arminta|6|2.6676744547940333e-5"
"29388","1892|F|Aura|6|2.6676744547940333e-5"
"29389","1892|F|Aurilla|6|2.6676744547940333e-5"
"29390","1892|F|Bamma|6|2.6676744547940333e-5"
